importer_iso3,exporter_iso3,good,hs_code,value_usd,weight_metric_tons,exporter_is_efta
SVK,CHN,Polyvinyl Chloride,390410,"1,250",0,False
SVK,PAK,Carpets,5705,"1,199",0,False
SVK,IND,Tea,210120,"1,098",0,False
SVK,IND,Embellished Textiles,580900,891,0,False
SVK,CHN,Bricks,681011,810,0,False
SVK,CHN,Polyvinyl Chloride,390421,521,0,False
SVK,MMR,Rubies,710391,326,0,False
SVK,IND,Thread/Yarn,5511,285,0,False
SVK,PAK,Carpets,5703,235,0,False
SVK,CHN,Polyvinyl Chloride,391530,194,0,False
SVK,PAK,Carpets,5701,45,0,False
SVK,IND,Thread/Yarn,5508,32,0,False
SVK,IND,Embellished Textiles,540792,15,0,False
SVK,IND,Bricks,6904,12,0,False
SVK,CHN,Polysilicon,280461,12,0,False
SVK,CHN,Thread/Yarn,5205,8,0,False
SVK,IND,Bricks,6901,2,0,False
SVK,CHN,Caustic Soda,281512,2,0,False
SVN,CHN,Electronics,85,"1,788,018,899","109,063",False
SVN,CHN,Garments,61,"102,679,901","4,172",False
SVN,CHN,Footwear,64,"102,323,256","4,876",False
SVN,BGD,Garments,61,"81,873,590","4,306",False
SVN,CHN,Toys,9503,"80,447,756","3,987",False
SVN,CHN,Garments,62,"76,074,467","2,395",False
SVN,MYS,Electronics,85,"47,136,920",548,False
SVN,BGD,Garments,62,"45,325,945","1,808",False
SVN,VNM,Garments,62,"19,331,320",343,False
SVN,CHN,Toys,9504,"18,167,403",708,False
SVN,IND,Garments,61,"15,806,921",543,False
SVN,MMR,Garments,62,"13,608,260",354,False
SVN,VNM,Garments,61,"13,291,502",254,False
SVN,MMR,Garments,61,"8,300,721",338,False
SVN,IND,Garments,62,"6,849,661",136,False
SVN,MYS,Garments,61,"6,620,421",159,False
SVN,CHN,Artificial Flowers,6702,"5,544,633",512,False
SVN,CHN,Christmas Decorations,950510,"4,851,964",535,False
SVN,CHN,Aluminum,7606,"3,204,860",666,False
SVN,MYS,Rubber Gloves,401519,"3,198,843",372,False
SVN,CHN,Thread/Yarn,5403,"2,561,640",855,False
SVN,MMR,Rice,1006,"2,491,210","4,523",False
SVN,CHN,Toys,950590,"2,352,830",152,False
SVN,CHN,Thread/Yarn,5402,"2,338,641",984,False
SVN,CHN,Bricks,690210,"2,312,446","2,905",False
SVN,CHN,Thread/Yarn,5510,"2,288,417",780,False
SVN,CHN,Fireworks,360410,"2,157,298",479,False
SVN,IDN,Nickel,7502,"1,417,399",73,False
SVN,IND,Carpets,5703,"1,220,360",216,False
SVN,IND,Thread/Yarn,5205,"1,202,467",239,False
SVN,BLR,Furniture,94,"1,142,452",886,False
SVN,THA,Garments,61,"1,016,918",15,False
SVN,CHN,Aluminum,7604,"959,093",161,False
SVN,IND,Carpets,5702,"857,321",91,False
SVN,MYS,Garments,62,"793,064",12,False
SVN,CHN,Gloves,420329,"778,188",28,False
SVN,CHN,Thread/Yarn,5509,"714,326",203,False
SVN,CHN,Thread/Yarn,5406,"678,885",175,False
SVN,CHN,Metallurgical Grade Silicon,280469,"606,406",271,False
SVN,IND,Tea,210690,"603,516",29,False
SVN,CHN,Hair Products,670420,"528,189",0,False
SVN,CHN,Coal,2701,"518,625","1,151",False
SVN,IND,Thread/Yarn,5402,"487,301",150,False
SVN,CHN,Aluminum,7605,"465,354",135,False
SVN,CHN,Nails,7317,"457,959",98,False
SVN,IND,Rice,1006,"397,217",282,False
SVN,CHN,Thread/Yarn,5401,"375,711",20,False
SVN,CHN,Bricks,690220,"354,771",362,False
SVN,THA,Garments,62,"349,377",8,False
SVN,CHN,Thread/Yarn,5511,"334,388",45,False
SVN,CHN,Tomato Products,120991,"260,631",2,False
SVN,KAZ,Cotton,5201,"237,642",118,False
SVN,CHN,Nails,761610,"185,877",15,False
SVN,IND,Carpets,5705,"160,463",52,False
SVN,IND,Bricks,690210,"143,564",168,False
SVN,CHN,Aluminum,7601,"117,011",35,False
SVN,MMR,Teak,440729,"116,588",20,False
SVN,BLR,Lumber,4412,"114,179",90,False
SVN,CHN,Tomato Products,200290,"104,622",64,False
SVN,CHN,Thread/Yarn,5205,"89,136",14,False
SVN,IND,Thread/Yarn,5509,"87,227",47,False
SVN,CHN,Thread/Yarn,5508,"80,928",5,False
SVN,MUS,Garments,62,"79,828",1,False
SVN,CHN,Christmas Decorations,853922,"70,308",3,False
SVN,MUS,Garments,61,"56,110",1,False
SVN,IND,Thread/Yarn,5510,"52,585",22,False
SVN,IND,Carpets,5701,"52,058",2,False
SVN,IND,Tea,210120,"51,473",4,False
SVN,CHN,Tomato Products,210390,"47,129",10,False
SVN,CHN,Gloves,611691,"45,673",1,False
SVN,IND,Embellished Textiles,540792,"41,658",3,False
SVN,CHN,Thread/Yarn,5207,"40,940",5,False
SVN,CHN,Bricks,6901,"35,418",38,False
SVN,CHN,Hair Products,670300,"32,735",0,False
SVN,CHN,Polyvinyl Chloride,390410,"32,441",38,False
SVN,RUS,Bricks,6901,"16,756",19,False
SVN,CHN,Tomato Products,210320,"16,091",8,False
SVN,CHN,Polysilicon,280461,"10,025",5,False
SVN,IND,Sandstone,251620,"9,485",46,False
SVN,CHN,Bricks,690290,"8,072",1,False
SVN,IND,Rice,100890,"7,014",3,False
SVN,BRA,Garments,62,"6,627",0,False
SVN,PAK,Carpets,5702,"5,484",1,False
SVN,ARG,Garments,61,"5,302",0,False
SVN,CHN,Bricks,6904,"4,384",1,False
SVN,BRA,Garments,61,"4,096",0,False
SVN,CHN,Thread/Yarn,5204,"2,769",1,False
SVN,CHN,Nails,741510,"2,482",0,False
SVN,IND,Carpets,5704,"2,445",0,False
SVN,PAK,Carpets,5703,"2,350",0,False
SVN,CHN,Squid,160554,"1,115",0,False
SVN,PAK,Carpets,5701,815,0,False
SVN,IND,Thread/Yarn,5401,804,0,False
SVN,CHN,Bricks,681011,769,0,False
SVN,IND,Thread/Yarn,5406,717,0,False
SVN,NPL,Carpets,5701,362,0,False
SVN,ARG,Garments,62,356,0,False
SVN,CHN,Polyvinyl Chloride,390421,338,0,False
SVN,PAK,Carpets,5705,266,0,False
SVN,CHN,Caustic Soda,281511,264,0,False
SVN,CHN,Polyvinyl Chloride,390422,233,0,False
SVN,CHN,Cotton,5201,228,0,False
SVN,NPL,Carpets,5705,151,0,False
SVN,IND,Thread/Yarn,5207,130,0,False
SVN,IND,Embellished Textiles,580900,77,0,False
SWE,CHN,Electronics,85,"3,849,563,032","210,148",False
SWE,CHN,Garments,62,"525,943,818","17,891",False
SWE,CHN,Garments,61,"507,327,341","22,063",False
SWE,BGD,Garments,61,"390,016,509","24,320",False
SWE,BGD,Garments,62,"232,849,395","11,749",False
SWE,CHN,Footwear,64,"168,457,379","11,331",False
SWE,CHN,Toys,9503,"129,504,047","11,813",False
SWE,MYS,Electronics,85,"106,020,843","2,126",False
SWE,IND,Garments,62,"89,944,616","2,364",False
SWE,VNM,Garments,62,"69,808,510","1,808",False
SWE,MMR,Garments,62,"55,098,021","2,157",False
SWE,IND,Garments,61,"47,776,156","2,060",False
SWE,VNM,Garments,61,"39,503,343","1,447",False
SWE,MMR,Garments,61,"35,254,291","1,120",False
SWE,CHN,Toys,9504,"27,065,915","2,611",False
SWE,CHN,Gloves,420329,"26,705,120",857,False
SWE,CHN,Christmas Decorations,950510,"24,661,594","3,665",False
SWE,CHN,Artificial Flowers,6702,"23,523,045","2,682",False
SWE,IND,Carpets,5702,"15,871,359","2,244",False
SWE,IND,Rice,1006,"12,791,914","8,863",False
SWE,IND,Carpets,5703,"10,096,749","1,494",False
SWE,CHN,Hair Products,670420,"10,010,895",43,False
SWE,CHN,Toys,950590,"9,532,772","1,039",False
SWE,MYS,Rubber Gloves,401519,"8,147,350","1,202",False
SWE,CHN,Coal,2701,"7,759,444","29,500",False
SWE,IND,Carpets,5705,"6,576,320","1,556",False
SWE,BFA,Cotton,5201,"5,937,198","3,000",False
SWE,THA,Garments,61,"5,746,885",209,False
SWE,IND,Carpets,5701,"4,983,098",565,False
SWE,CHN,Nails,7317,"4,870,143","2,112",False
SWE,CHN,Fireworks,360410,"4,783,632","1,346",False
SWE,THA,Garments,62,"4,583,219",170,False
SWE,IDN,Nickel,7501,"3,338,021",216,False
SWE,CHN,Thread/Yarn,5402,"3,262,698","1,705",False
SWE,CHN,Aluminum,7606,"2,778,837",671,False
SWE,CHN,Tomato Products,200290,"2,128,042","1,588",False
SWE,CHN,Tomato Products,210390,"1,969,245",589,False
SWE,CHN,Gloves,611691,"1,651,528",43,False
SWE,CHN,Nails,761610,"1,598,081",160,False
SWE,CHN,Aluminum,7604,"1,126,619",212,False
SWE,IND,Tea,210690,"1,117,538",239,False
SWE,CHN,Bricks,690210,"1,078,517","1,669",False
SWE,CHN,Thread/Yarn,5511,"937,012",101,False
SWE,CHN,Thread/Yarn,5207,"929,157",55,False
SWE,CHN,Bricks,690290,"893,293",381,False
SWE,IND,Thread/Yarn,5207,"529,088",23,False
SWE,MYS,Garments,61,"462,634",48,False
SWE,MUS,Garments,62,"403,012",12,False
SWE,CHN,Bricks,690220,"287,113",311,False
SWE,CHN,Christmas Decorations,853922,"274,517",16,False
SWE,IND,Thread/Yarn,5511,"251,971",27,False
SWE,MWI,Tobacco,2401,"226,730",30,False
SWE,PAK,Carpets,5701,"165,612",10,False
SWE,PAK,Carpets,5702,"157,209",19,False
SWE,IND,Thread/Yarn,5204,"141,460",10,False
SWE,IND,Thread/Yarn,5205,"141,175",19,False
SWE,NPL,Carpets,5701,"128,884",14,False
SWE,CHN,Metallurgical Grade Silicon,280469,"110,342",20,False
SWE,CHN,Caustic Soda,281511,"108,740",144,False
SWE,CHN,Thread/Yarn,5509,"92,844",7,False
SWE,CHN,Aluminum,7605,"92,579",25,False
SWE,IND,Bricks,690220,"84,793",57,False
SWE,PER,Gold,7108,"82,346",13,False
SWE,IND,Carpets,5704,"81,760",35,False
SWE,MUS,Garments,61,"73,335",2,False
SWE,CHN,Thread/Yarn,5401,"72,627",9,False
SWE,IND,Bricks,690210,"68,803",49,False
SWE,CHN,Thread/Yarn,5508,"66,051",7,False
SWE,CHN,Aluminum,7601,"59,616",12,False
SWE,CHN,Hair Products,670300,"52,065",0,False
SWE,CHN,Thread/Yarn,5406,"50,169",6,False
SWE,CHN,Thread/Yarn,5204,"44,857",3,False
SWE,MYS,Garments,62,"38,165",2,False
SWE,IND,Thread/Yarn,5206,"35,864",10,False
SWE,BRA,Garments,62,"32,875",1,False
SWE,IND,Sandstone,251620,"32,272",91,False
SWE,CHN,Cotton,5201,"31,606",15,False
SWE,CHN,Bricks,6901,"30,906",40,False
SWE,CHN,Nails,741510,"26,599",0,False
SWE,IND,Thread/Yarn,5509,"24,266",9,False
SWE,CHN,Bricks,6904,"23,317",28,False
SWE,IND,Tea,210120,"22,905",2,False
SWE,ETH,Textiles (hand-woven),5209,"20,440",4,False
SWE,CHN,Bricks,681011,"20,345",43,False
SWE,BRA,Garments,61,"18,308",1,False
SWE,CHN,Squid,160554,"10,247",1,False
SWE,CHN,Polyvinyl Chloride,390410,"9,090",5,False
SWE,IDN,Nickel,750300,"7,614",1,False
SWE,IND,Bricks,690290,"6,756",10,False
SWE,CHN,Thread/Yarn,5205,"5,015",1,False
SWE,CHN,Thread/Yarn,5403,"4,732",1,False
SWE,PAK,Carpets,5705,"4,731",1,False
SWE,IND,Thread/Yarn,5402,"4,127",1,False
SWE,CHN,Polysilicon,280461,"3,974",1,False
SWE,ARG,Garments,62,"3,502",0,False
SWE,CHN,Aluminum,7603,"3,028",1,False
SWE,ARG,Garments,61,"2,651",0,False
SWE,MMR,Rice,1006,"2,650",2,False
SWE,NPL,Carpets,5702,"2,650",1,False
SWE,CHN,Polyvinyl Chloride,390422,"2,380",1,False
SWE,IND,Thread/Yarn,5508,"2,310",0,False
SWE,BRA,Timber,4403,"1,817",0,False
SWE,PAK,Cotton,5201,"1,419",1,False
SWE,IND,Rice,100890,"1,369",1,False
SWE,CHN,Tomato Products,210320,"1,230",1,False
SWE,PAK,Carpets,5703,"1,041",0,False
SWE,CHN,Tomato Products,120991,757,0,False
SWE,IND,Embellished Textiles,580900,568,0,False
SWE,PAK,Sugarcane,121293,379,0,False
SWE,BLR,Furniture,94,379,0,False
SWE,IND,Embellished Textiles,540792,284,0,False
SWE,CHN,Polyvinyl Chloride,390421,189,0,False
SWE,NPL,Carpets,5703,189,0,False
SWE,IND,Bricks,681011,166,1,False
SWE,CHN,Thread/Yarn,5206,150,0,False
SWE,IND,Sugarcane,121293,95,0,False
SWE,IND,Bricks,6904,95,0,False
SWE,IND,Embellished Textiles,540791,95,0,False
SWE,IND,Bricks,6901,95,0,False
